PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6,PAH 3.3(Flitecam data),PAH G7.6,PAH G7.8,H2,H2_12,PAH PLAT7,f_evsg,G76,G78,G76 Dave,G78 Dave,PAH 12.7
2.61992507523288E-06,1.73868834091952E-06,4.95290422268221E-06,7.61872257099061E-08,5.8410171003681E-07,5.80840473371567E-07,4.9640039401872E-06,1.63358931400165E-06,2.24545138029334E-07,9.36225312221828E-08,1.1428180954656E-05,0.459962699211331,1.03630452565405E-05,5.11551567915204E-06,3.76909426973483E-06,2.55259350320015E-06,4.35633233965158E-07
2.33662427498817E-06,1.57998498241895E-06,4.4078498899634E-06,7.84417580005091E-08,4.7678421682832E-07,4.11400331139755E-07,4.38855968259491E-06,1.55478124938872E-06,2.06310827011553E-07,8.39805655479201E-08,1.06656182186644E-05,0.487019185888022,9.16172572579486E-06,4.86873156596296E-06,3.23409831876968E-06,2.34923567623525E-06,3.49970251833872E-07
2.09267269167443E-06,1.29812801199433E-06,3.96368593700701E-06,5.57501764031262E-08,3.78266996346912E-07,3.96257790247438E-07,3.83759396990016E-06,1.42602400056549E-06,1.68391290741817E-07,3.39538022102292E-07,9.40602216898926E-06,0.525588667782823,8.01150854541881E-06,4.46553370006465E-06,2.8072191124392E-06,2.08634010249856E-06,2.44111925177292E-08
1.77311830388134E-06,1.13634030091698E-06,3.39300676921223E-06,5.66907486317556E-08,3.30013425114994E-07,1.4163880078445E-07,3.25813558196644E-06,1.25842818134883E-06,1.31909464084717E-07,2.68404514867234E-07,8.19377665218624E-06,0.547626810775543,6.80180896201905E-06,3.94071449757917E-06,2.38440525105504E-06,1.77136657190456E-06,3.33004635944023E-08
1.42404495649397E-06,9.23865126548593E-07,2.80523999319767E-06,5.25294456227422E-08,2.98628359785857E-07,1.07246238643153E-07,2.74458385090615E-06,1.0932962305194E-06,1.03641114043532E-07,5.25373044227911E-08,6.38570453449458E-06,0.571216719558299,5.72969864649989E-06,3.42361079449016E-06,1.99186834620931E-06,1.52859852862946E-06,2.03684673796477E-07
1.11738903299852E-06,7.66091471119592E-07,2.38029061870504E-06,4.86498238288828E-08,2.42135620431019E-07,2.50586411953123E-07,2.36535510700242E-06,9.46987356386299E-07,8.48325017732542E-08,6.90298415843235E-08,4.98721345781562E-06,0.581633317795083,4.93800615733011E-06,2.96545075805262E-06,1.71719575040028E-06,1.36544209055026E-06,1.47798131382872E-07
1.03185212105532E-06,6.43050694069323E-07,2.04747042700588E-06,4.66284587019113E-08,2.32967670677762E-07,7.37568780348204E-08,2.04923607168889E-06,7.76974641537271E-07,8.55634956091508E-08,7.90671280012228E-08,4.42913124971722E-06,0.55441433249921,4.27806391939456E-06,2.43306314936107E-06,1.59768686540851E-06,1.18778131837126E-06,1.63164769196165E-07
9.47323878889149E-07,5.902926652882E-07,1.89479483106058E-06,4.27996405621723E-08,2.51315161816081E-07,-2.28281495720991E-07,1.81287205272447E-06,6.37568362423199E-07,8.05690449114225E-08,5.8863067968987E-08,3.83934829050982E-06,0.520018036089044,3.78462131639499E-06,1.99651829658324E-06,1.44555321902478E-06,1.0319642150874E-06,1.52375047981151E-07
8.14295202798469E-07,5.64572190039417E-07,1.53935279865669E-06,5.17009858942873E-08,2.30802026607681E-07,1.78297390727014E-07,1.45679925331359E-06,5.23502235471213E-07,6.41490483225003E-08,4.08416079676283E-08,3.43056750688722E-06,0.46159816670785,3.04127006619859E-06,1.63932505598003E-06,1.14905863936331E-06,8.94391005299149E-07,1.4764249840238E-07
7.35346307507987E-07,5.40727201152886E-07,1.33353653157184E-06,4.54838328691901E-08,1.88308242062229E-07,1.53685278990992E-07,1.31477161326568E-06,4.68326778596187E-07,6.11869968725238E-08,5.27786291609629E-08,3.10503654685034E-06,0.399086294132105,2.74476771059396E-06,1.46654545199427E-06,1.01022134145143E-06,7.90028251553892E-07,1.25587860186042E-07
6.95896721381181E-07,5.45794575143588E-07,1.31576848118232E-06,4.98517031396276E-08,1.63674329160884E-07,5.98580855574943E-09,1.28209761425343E-06,4.41439386906505E-07,5.66359916471863E-08,6.01309022198128E-08,2.77109961891449E-06,0.360862067641762,2.67655621548719E-06,1.38234872483575E-06,9.6156696123411E-07,7.15057567098522E-07,1.10412701559848E-07
6.50327231715914E-07,4.76253705140109E-07,1.33942957821565E-06,5.06369098897528E-08,1.7481735871609E-07,-1.58669893270251E-07,1.20706276830373E-06,4.18233795165237E-07,5.68897860320038E-08,4.34755769770618E-08,2.1616547759391E-06,0.273192456553704,2.51991058954415E-06,1.30968139812212E-06,8.9581242595998E-07,6.64652766027705E-07,1.28259412603778E-07
5.82946400683839E-07,3.67741619493305E-07,1.00497691786669E-06,2.77156144348274E-08,1.85294592388514E-07,2.06304094063587E-08,9.73408329318742E-07,3.7042036376605E-07,3.65998648735198E-08,3.04924769730424E-08,1.81472852078146E-06,0.215380396889572,2.03212460976476E-06,1.15995566479356E-06,7.01619502551954E-07,5.87653670863598E-07,1.25751181759217E-07
6.96272618427393E-06,2.86577040045521E-06,1.39830902080632E-05,3.96063533055759E-07,2.54043957863769E-06,9.48521102554793E-07,1.43533352259281E-05,3.269536324715E-06,1.58277979615837E-07,6.99241239027539E-08,2.62517750212479E-05,0.166240287475248,2.99645738240451E-05,1.02384143855999E-05,0,0,1.2108310072729E-06
7.48630241571465E-06,3.02964057624557E-06,1.47199736397232E-05,4.05355374013789E-07,2.70112849332345E-06,1.08762262238509E-06,1.52066017168943E-05,3.51584559449888E-06,1.68939009025645E-07,7.276949978317E-08,2.83159924722475E-05,0.192501784717542,3.17458857182977E-05,1.10097214214016E-05,1.20210373759531E-05,5.55868148195239E-06,1.27239408919109E-06
7.86744803571972E-06,3.1682340656166E-06,1.55006050892765E-05,4.16244255217353E-07,2.82672327036332E-06,1.19272809143507E-06,1.614558283055E-05,3.74199548142885E-06,1.72695547752532E-07,7.886762123686E-08,2.94472157320257E-05,0.201084275327007,3.37061387505473E-05,1.17179002044733E-05,1.27165261124051E-05,5.9014958269833E-06,1.30817949883365E-06
8.26944530330459E-06,3.2345382801534E-06,1.62130434808723E-05,4.35434763161697E-07,2.90295957163808E-06,1.26979385854553E-06,1.68258447470848E-05,3.8191415633816E-06,1.67169770014924E-07,7.73232632876517E-08,2.9791994142728E-05,0.177439886215727,3.51262796513792E-05,1.19594798894235E-05,1.36514657954248E-05,6.25584892508921E-06,1.35569723854511E-06
8.45863990856922E-06,3.21807114127171E-06,1.6459985346824E-05,4.47942350707121E-07,2.93600778558273E-06,1.04507836573862E-06,1.70703417140237E-05,3.77822437256098E-06,1.45955037470481E-07,7.22308007557534E-08,2.97308662894635E-05,0.14137718836173,3.56367009088973E-05,1.18313494410937E-05,1.44156962506008E-05,6.45607542313186E-06,1.37944501336285E-06
8.36763956343081E-06,3.15959820421357E-06,1.62066398999039E-05,4.46183044497171E-07,2.86942571904112E-06,1.07328554481015E-06,1.67144229110461E-05,3.63794691094524E-06,1.24279342078381E-07,6.62393282091318E-08,2.89730949776241E-05,0.129370364951748,3.48936711475688E-05,1.13920765172466E-05,1.4676522865694E-05,6.40912461554607E-06,1.36808044475575E-06
8.11392647959156E-06,3.08477143637561E-06,1.56491994828708E-05,4.32192099545495E-07,2.69049902319398E-06,9.96120175224482E-07,1.59804612083729E-05,3.45225899228846E-06,1.23591440788514E-07,6.05881863176775E-08,2.90553779294682E-05,0.146023583765735,3.33614245109793E-05,1.08106026723969E-05,1.44709818322631E-05,6.17894077194534E-06,1.34638204692409E-06
8.07100698659588E-06,3.07383097293379E-06,1.55059197621345E-05,4.11157416023993E-07,2.5307796023762E-06,1.1184269191764E-06,1.55993968143811E-05,3.4427806740042E-06,1.47662094412257E-07,5.67275745231573E-08,3.03027954999256E-05,0.189978535648247,3.25658998481918E-05,1.07809217205325E-05,1.411820272626E-05,6.03286660475571E-06,1.32016356452208E-06
8.14498855408224E-06,3.15694093962074E-06,1.54497917695316E-05,3.92371523266875E-07,2.45294953597691E-06,1.01827189054199E-06,1.5535952370439E-05,3.61807397716937E-06,1.82875347584973E-07,6.24956706377826E-08,3.13654253113367E-05,0.251906436108803,3.24334507905822E-05,1.13298452676602E-05,1.36722811451535E-05,6.01181489133334E-06,1.26508852979871E-06
7.98263510255789E-06,3.11638283729538E-06,1.52306449031166E-05,3.6661121711343E-07,2.35703345279905E-06,1.04279424555054E-06,1.53239448515182E-05,3.74988602950923E-06,2.03046681342221E-07,8.36455790410898E-08,3.20073250083332E-05,0.296115291686586,3.19908557524282E-05,1.17426091212594E-05,1.33360196029664E-05,6.04468958399866E-06,1.21542671286393E-06
7.85632809388458E-06,2.94563332865898E-06,1.45142101865932E-05,3.47270246132571E-07,2.22650282388104E-06,9.01744334186012E-07,1.46168740137275E-05,3.58861433682636E-06,2.01489151840991E-07,1.02289086378919E-07,3.19091535968976E-05,0.300151420692611,3.05147475180483E-05,1.12375936528969E-05,1.29073948318549E-05,5.89404610095379E-06,1.15772636559522E-06
7.50092339200675E-06,2.74486372465668E-06,1.37483510287939E-05,3.43002356854543E-07,2.08401124640697E-06,7.04091493951161E-07,1.36688742259886E-05,3.30546138122811E-06,1.79976709152767E-07,1.07316543536869E-07,2.94585047762848E-05,0.274292668728103,2.85356667554414E-05,1.03509121769922E-05,1.20852430668419E-05,5.52602107243517E-06,1.09911878588221E-06
6.81458537851592E-06,2.58117657922815E-06,1.28014597535686E-05,3.42143731310865E-07,2.00888206516171E-06,4.88625052802007E-07,1.27321037274153E-05,3.08890699348738E-06,1.52214424134535E-07,9.51138832749876E-08,2.65045234455325E-05,0.248513963384144,2.65800286881315E-05,9.67278129282077E-06,1.10499369486882E-05,5.13399706692866E-06,1.05049225475038E-06
6.38985502961783E-06,2.54035391018456E-06,1.21306481976347E-05,3.45833656082025E-07,2.00032323231523E-06,8.17079302797805E-07,1.22033499144702E-05,2.97408233761309E-06,1.46678335320238E-07,8.1737319755492E-08,2.4744012341341E-05,0.23863735437709,2.5476181922669E-05,9.31321275105595E-06,1.04214782846442E-05,4.82741874818159E-06,1.01170997214674E-06
6.06267053841934E-06,2.55514938190203E-06,1.16251327100484E-05,3.47830312066109E-07,1.95186713689592E-06,5.43821881711261E-07,1.18056820148666E-05,2.83828599338601E-06,1.51341001836183E-07,6.79842452802344E-08,2.3981629666883E-05,0.22507433428508,2.46459951439474E-05,8.88797225632997E-06,1.00251257512193E-05,4.51832859900736E-06,1.01830846704107E-06
5.78715694498833E-06,2.56516730203393E-06,1.12826727857013E-05,3.54447253515836E-07,1.91110641476973E-06,6.76159375850459E-07,1.1478238810155E-05,2.69691769374974E-06,1.43608365254548E-07,5.63334741395146E-08,2.30113328280224E-05,0.193340678000042,2.39624121350981E-05,8.44528341946867E-06,9.8308786513703E-06,4.3406009202001E-06,1.01945046066265E-06
5.9391594773533E-06,2.65369180179096E-06,1.14979610680864E-05,3.53826885544662E-07,1.93267664131686E-06,7.94870892205826E-07,1.1574417882438E-05,2.67781097115539E-06,1.45282440007287E-07,6.3712298398162E-08,2.27389049984048E-05,0.178615752586708,2.41631992599291E-05,8.38545152771299E-06,9.92305885160181E-06,4.35278949475999E-06,1.03125344098901E-06
6.38503819675807E-06,2.87520160404218E-06,1.20630515617711E-05,3.53458965919474E-07,2.00254584082779E-06,1.4872586910285E-06,1.22305772014868E-05,2.83326753487134E-06,1.69352277996751E-07,7.89310712545431E-08,2.45915931319256E-05,0.201117359760408,2.55330226526454E-05,8.87225716625381E-06,1.04962238676227E-05,4.65582359873432E-06,1.09924300395892E-06
6.91190621262298E-06,3.12716618775162E-06,1.28705741339282E-05,3.66697530181586E-07,2.07989235555944E-06,1.24841462462204E-06,1.30840136111172E-05,3.03436355897947E-06,1.89409177123124E-07,8.54741337014607E-08,2.65641190900588E-05,0.215145196046614,2.73146892756266E-05,9.50198084008243E-06,1.1194154994132E-05,4.9791974034885E-06,1.18012599677052E-06
7.26354464701092E-06,3.26825994257431E-06,1.33428671888357E-05,3.85791617638208E-07,2.17907963528022E-06,1.28796363206129E-06,1.3553217514588E-05,3.08671458483153E-06,1.82607788298709E-07,7.62659002316911E-08,2.70932483759283E-05,0.192671984434957,2.82942173631951E-05,9.66591585806433E-06,1.15784179349393E-05,5.03931047738094E-06,1.25063148679245E-06
7.32737122131875E-06,3.28925129979445E-06,1.35077471841239E-05,4.05455630650691E-07,2.30504886071091E-06,1.20019379113942E-06,1.37099099336444E-05,2.98563011497623E-06,1.63006736085909E-07,5.70188420038426E-08,2.65912480423145E-05,0.134799306213216,2.86213344746244E-05,9.34937412628912E-06,1.17529616829359E-05,4.91233963301775E-06,1.28379872835193E-06
7.42685380270609E-06,3.35051343514752E-06,1.36206534460482E-05,4.30018362152193E-07,2.41817026426264E-06,1.26731999363242E-06,1.39846717083016E-05,2.94692766360778E-06,1.60070324737651E-07,4.03597906184742E-08,2.65270294549597E-05,0.091721523789961,2.91949377069846E-05,9.22817904065775E-06,1.19723313989462E-05,4.86754487529102E-06,1.30274540618716E-06
7.91725717286486E-06,3.56444327591248E-06,1.39767188084914E-05,4.4569191387906E-07,2.51231714803263E-06,1.68682353494811E-06,1.43903887660043E-05,3.05914532345769E-06,1.74233021360825E-07,5.23415725581425E-08,2.74116002995375E-05,0.102580940872708,3.00419282172631E-05,9.5795838848984E-06,1.24734225620512E-05,5.12673978556394E-06,1.33573926890558E-06
8.3106205686336E-06,3.8052968813327E-06,1.47406452432061E-05,4.47593508269791E-07,2.59682598911326E-06,1.6723131806525E-06,1.5071135230965E-05,3.28115941953916E-06,1.83602684417146E-07,7.15643462176036E-08,2.88044269170813E-05,0.121988601440377,3.14630806799968E-05,1.0274811614269E-05,1.34210350641586E-05,5.67645371776946E-06,1.40057725319311E-06
8.57044735840361E-06,4.01177344611E-06,1.55059629871739E-05,4.54269120862185E-07,2.7010752983827E-06,1.72311190187109E-06,1.59090062903621E-05,3.51892520938335E-06,1.87581755500658E-07,8.41800088668295E-08,3.01838298453019E-05,0.120778775232564,3.32122524800802E-05,1.1019365104849E-05,1.43955782882223E-05,6.30132805100804E-06,1.44582468223528E-06
8.84637919228776E-06,4.25615780282158E-06,1.61101742808703E-05,4.67018507907426E-07,2.82884019076986E-06,2.09048197205482E-06,1.64612262365214E-05,3.69639573239356E-06,1.95060572887928E-07,8.72692186733502E-08,3.09530208699828E-05,0.116187717084091,3.43650880464027E-05,1.1575106523616E-05,1.48584003572851E-05,6.67866673245844E-06,1.49062915048756E-06
9.02746364720954E-06,4.43190864981573E-06,1.62089897959631E-05,4.71525172337761E-07,2.88444123642462E-06,2.11381423894931E-06,1.65365781011295E-05,3.79153918104411E-06,1.9832017534922E-07,8.21898360553404E-08,3.06090045458851E-05,0.122252639064392,3.45223954926714E-05,1.18730441993641E-05,1.47607814557614E-05,6.78331644815061E-06,1.53484352744682E-06
8.92193220269985E-06,4.45868337473953E-06,1.57943097324372E-05,4.65785161627684E-07,2.82245439485001E-06,1.69377518567461E-06,1.63585660851893E-05,3.84360051734955E-06,1.93677057482314E-07,7.87856003809221E-08,2.99765140038703E-05,0.126457259522198,3.4150770772058E-05,1.20360720668124E-05,1.44420569427086E-05,6.81150446612379E-06,1.5514647626167E-06
8.71972540605355E-06,4.57983089013249E-06,1.55217038801595E-05,4.5076319475769E-07,2.74209921930007E-06,2.06127127455705E-06,1.60962317269728E-05,3.88982971407816E-06,2.03766534158874E-07,7.15469852727282E-08,2.99498848971386E-05,0.143711413471326,3.36031114915054E-05,1.21808368364353E-05,1.4079826764122E-05,6.84538717266133E-06,1.5816368359653E-06
8.58112742515607E-06,4.93473382118976E-06,1.5290922530546E-05,4.30652763312761E-07,2.69838289760971E-06,2.35697714544843E-06,1.59231265695488E-05,3.99710999561462E-06,2.36862209025786E-07,7.16788931400744E-08,3.08019143545057E-05,0.197230700684773,3.32417305171669E-05,1.25167804898124E-05,1.37765338824077E-05,6.96925673497504E-06,1.60569735239496E-06
8.46560012746687E-06,5.33591961106414E-06,1.51789971472027E-05,3.95383700458672E-07,2.56591612563911E-06,2.66939137976909E-06,1.57968627737045E-05,4.17654122417965E-06,3.01887325214344E-07,9.21594423800678E-08,3.27333566787E-05,0.271478506071833,3.29781373680953E-05,1.30786617748984E-05,1.33775076846888E-05,7.20357299168524E-06,1.62264048383895E-06
8.65715465889651E-06,5.58685862438633E-06,1.52325851917154E-05,3.50143074121329E-07,2.28209672086763E-06,2.58956032721017E-06,1.57944946812646E-05,4.50949343829247E-06,4.01026640986084E-07,1.2440080674246E-07,3.51717717226457E-05,0.351449336260126,3.29731936473768E-05,1.41212875175523E-05,1.30156145912897E-05,7.61871642184217E-06,1.63608318529024E-06
8.9487432322671E-06,5.84811750243937E-06,1.54532232976479E-05,3.05290406890086E-07,2.02445384747878E-06,3.13179521696153E-06,1.58302972445811E-05,4.95326569645507E-06,5.1093825976633E-07,1.5979886204987E-07,3.89820291863617E-05,0.44538855752774,3.30479364534702E-05,1.55109415298221E-05,1.29033835424155E-05,8.22325498578505E-06,1.6269033935017E-06
9.40468095654525E-06,6.50719788237571E-06,1.63812036122253E-05,2.54039481684507E-07,1.82542533149449E-06,4.60186300606187E-06,1.62321525152934E-05,5.53322374875844E-06,6.34481614989426E-07,2.04680737129343E-07,4.61512321304794E-05,0.542316982646627,3.38868649489247E-05,1.73270555827116E-05,1.32494205200578E-05,9.0225750642352E-06,1.64389618886071E-06
9.72037869288269E-06,7.05262787933477E-06,1.63444142250984E-05,2.43392647464268E-07,1.60171909698428E-06,5.00677204507813E-06,1.6130984611237E-05,5.87959765117303E-06,7.28863650215481E-07,2.29952456635509E-07,5.25515187529073E-05,0.604065269657771,3.36756629472989E-05,1.84117107732567E-05,1.3016009713741E-05,9.3952686960097E-06,1.69151426887666E-06
8.75633114271183E-06,6.35180390442285E-06,1.4476074325486E-05,2.39154013562358E-07,1.356855994203E-06,2.8829579194132E-06,1.44691932039899E-05,5.3895303884762E-06,6.89128044933956E-07,2.10479318362447E-07,4.82814924508223E-05,0.618272057418264,3.02064433883026E-05,1.68770859170107E-05,1.12925944531932E-05,8.26275125352996E-06,1.50584569435152E-06
6.83129306736599E-06,4.76424962270064E-06,1.1667050780802E-05,1.95743186912687E-07,1.20524343785569E-06,1.78001991522035E-06,1.18102873362326E-05,4.20906603023819E-06,5.39162461854064E-07,1.71955074671757E-07,3.58740805436058E-05,0.58306818062403,2.46556093896877E-05,1.31805118261492E-05,9.1139803621304E-06,6.25762046602369E-06,1.16915936601861E-06
5.56934951951723E-06,3.63295867539121E-06,9.13231555433316E-06,1.81374449508661E-07,1.14433279236734E-06,1.07155588973344E-06,9.23986857776839E-06,2.9839666779383E-06,3.94605474703655E-07,1.43973147328536E-07,2.51795553564162E-05,0.507816036079042,1.92895044785741E-05,9.34416514372789E-06,7.04689174710687E-06,4.41346687621324E-06,9.35999941143922E-07
4.65537776301246E-06,3.00667773609017E-06,7.66916579796108E-06,1.79018361713307E-07,1.09092247794979E-06,1.11880183956443E-06,7.84969971647038E-06,2.32982850108451E-06,3.04531088348052E-07,1.32555581848916E-07,1.98235994638008E-05,0.4355257086036,1.63873345775322E-05,7.29575917574903E-06,6.01368136646493E-06,3.38949133180242E-06,7.80927056789952E-07
4.02745448041967E-06,2.63431589442023E-06,6.88221981975162E-06,1.76110633423282E-07,1.02024095883267E-06,9.67367080360067E-07,7.06744011080835E-06,2.07853117946399E-06,2.59825871286245E-07,1.22347845180886E-07,1.7616143649124E-05,0.405070260307071,1.47542593838946E-05,6.50883226709431E-06,5.45249560015447E-06,3.01600267971601E-06,6.86672901060197E-07
3.81746396657126E-06,2.46682410020992E-06,6.41076643002415E-06,1.57375074908121E-07,9.33832476962457E-07,1.05801189702107E-06,6.52000748746538E-06,1.95771646914795E-06,2.48837711034471E-07,1.11925189755162E-07,1.66795406855456E-05,0.409310838100695,1.36114180165294E-05,6.13050612379947E-06,5.02010922148968E-06,2.87543570043814E-06,6.36115262625746E-07
