PAH 6.2,PAH 11.2,PAH 7.7,PAH G11.0,PAH 8.6_north,Ratio 6.2/11.2,Ratio 7.7/11.2,Ratio 6.2/7.7,H2_9,H2_12,PAH 12.7,PAH 12.0,PAH 13.5,PAH 14.2,G7.6,G7.8,f_evsg,PAHPLAT_11,fevsg
2.69535974827562E-06,1.34545628374883E-06,4.9307405937247E-06,1.19034513316684E-07,7.60772700034057E-07,2.00330533279429,3.66473489572342,0.546643997395843,1.14279296853828E-07,7.34234839362176E-08,4.08695613049479E-07,2.14598199805137E-08,4.62439251914708E-08,7.86828951705861E-08,4.92405649438949E-06,1.46313409347063E-06,0.293659878564251,2.3140090516225E-06,0.293659878564251
2.66287912491001E-06,1.27555660646359E-06,4.88395511131222E-06,1.28213392514748E-07,7.72963625221631E-07,2.08762128737877,3.82888151459833,0.545230057242388,1.01950710832069E-07,7.72545571468048E-08,3.89688764396899E-07,2.63274543745472E-08,5.33472195258939E-08,5.77302691080047E-08,4.86113873831202E-06,1.29855468479118E-06,0.221202751003966,2.11104120203045E-06,0.221202751003966
2.67223467718903E-06,1.18631179438876E-06,4.75924804128075E-06,1.38784185943274E-07,7.8226123868332E-07,2.25255678130207,4.01180201005497,0.561482539680768,1.08042928048166E-07,7.48443648958821E-08,3.72765868966205E-07,2.4466894287485E-08,5.1622721027531E-08,4.4797192685427E-08,4.75823562080393E-06,1.18901237038201E-06,0.175312883489584,1.9700389287936E-06,0.175312883489584
2.7334064657142E-06,1.16133764077382E-06,4.76192043873283E-06,1.47452995039634E-07,7.92308744051272E-07,2.35367077561776,4.10037552520893,0.574013468070788,1.25800963652174E-07,6.13064485862807E-08,3.58539980656694E-07,1.92265181421227E-08,4.92218901540594E-08,4.83469154613055E-08,4.77647962188066E-06,1.18034732897247E-06,0.173300690482489,1.92823203622286E-06,0.173300690482489
2.7113554998679E-06,1.13453566958153E-06,4.66570121719148E-06,1.51726403882943E-07,7.84862419545101E-07,2.38983715766995,4.11243237412924,0.581124974286287,1.23760293897372E-07,4.85725162321087E-08,3.65832211665584E-07,2.34404507550807E-08,5.53106263326278E-08,5.24899954778008E-08,4.75878245402844E-06,1.16654384538027E-06,0.172427141718103,1.86998599031463E-06,0.172427141718103
2.66439750673653E-06,1.1147562519548E-06,4.51604300245283E-06,1.59749458905903E-07,8.02180483039639E-07,2.39011667533987,4.05114839637244,0.589984972527808,1.07359860933589E-07,4.95696553097412E-08,3.76175795286024E-07,2.95799797785393E-08,5.92392164162012E-08,5.18010579069734E-08,4.61092229148718E-06,1.13356314423421E-06,0.170461894306004,1.81371176380585E-06,0.170461894306004
2.59905776022385E-06,1.10212553525385E-06,4.71198599689026E-06,1.52960131389055E-07,8.05990456345826E-07,2.35822297650077,4.27536233048529,0.551584355713097,8.08883155610319E-08,6.40791215755256E-08,3.86796459027163E-07,3.4728959749444E-08,5.90613232579069E-08,4.70108466141449E-08,4.68326893880228E-06,1.16387259826784E-06,0.15725526795814,1.85548216917727E-06,0.15725526795814
2.68846635896877E-06,1.08475904127744E-06,4.89879670159834E-06,1.4643439738445E-07,7.95769308303044E-07,2.47839958614474,4.51602292784708,0.548801373629487,7.30857635334934E-08,6.5693407499372E-08,3.93051985109411E-07,3.17872864299179E-08,5.6267168621033E-08,3.30769445013876E-08,4.76274877836074E-06,1.15865871751364E-06,0.140171597802005,1.86294278725287E-06,0.140171597802005
2.61951132363692E-06,1.01893142472088E-06,4.93080241120778E-06,1.46301030350102E-07,7.70973730462096E-07,2.57084162887065,4.83918965651539,0.531254571808178,6.65874336909512E-08,5.38608566641818E-08,3.83702208084007E-07,2.45578378928032E-08,5.32332412122207E-08,2.41293425308826E-08,4.68649360410281E-06,1.12409180493509E-06,0.130636287762428,1.77754315145229E-06,0.130636287762428
2.42567691654261E-06,9.66226784627481E-07,4.51546859995315E-06,1.52393448207971E-07,7.13259201268879E-07,2.51046333545577,4.67330100116614,0.537192732680675,6.03120926662448E-08,4.47092787041636E-08,3.54344965470358E-07,2.56064427730783E-08,5.48261357435037E-08,2.40395799121445E-08,4.33820238000378E-06,1.02954858383478E-06,0.124287388454014,1.63473072152705E-06,0.124287388454014
2.36710123178587E-06,8.8716827911482E-07,4.34271210762518E-06,1.41963036808969E-07,6.83226358523429E-07,2.66815359330438,4.895026355043,0.545074408139922,5.88658584945288E-08,4.32718542946052E-08,3.22747444739266E-07,2.4683516424237E-08,5.38867301144001E-08,2.13195748208734E-08,4.09792340264736E-06,9.799976627722E-07,0.107203131896779,1.5897863109172E-06,0.107203131896779
2.23512290804882E-06,8.11217869950699E-07,4.01900183536167E-06,1.26932183846179E-07,6.80524858149499E-07,2.75526833276572,4.9542816846551,0.55613881247399,6.02512323634232E-08,4.60048786831474E-08,2.75783118124605E-07,2.39602473984152E-08,4.83532306542444E-08,2.12647586285002E-08,3.82530852701268E-06,9.28608816062642E-07,0.106023433345392,1.54907939091394E-06,0.106023433345392
2.07553078040822E-06,7.52048009155532E-07,3.78229495974492E-06,1.19462519872288E-07,6.59735106363937E-07,2.75983814216703,5.02932647078213,0.548749053814723,7.23446956822228E-08,5.01064940886549E-08,2.3602977863701E-07,2.01487580766998E-08,4.21296616109669E-08,1.95960334232154E-08,3.6605249248894E-06,9.04155096086463E-07,0.129359374618765,1.49779928442327E-06,0.129359374618765
1.92941084876812E-06,7.17609733916798E-07,3.7608790132824E-06,1.17213584822874E-07,6.26708024241658E-07,2.68866315153945,5.24084169365301,0.513021249009598,8.70385140566253E-08,5.51950333857977E-08,2.17459448361287E-07,2.0708018984117E-08,4.18748631318177E-08,1.8168939650577E-08,3.5938001840073E-06,8.69546253770274E-07,0.150948234446882,1.44406115483679E-06,0.150948234446882
1.78489292201357E-06,6.95449003404301E-07,3.51965286855275E-06,1.11202306654624E-07,6.02566486898476E-07,2.5665331509231,5.06097909598497,0.507121863625006,7.63116503506694E-08,5.7408813573551E-08,2.28851686045038E-07,2.04587617953164E-08,4.40328936515127E-08,1.75770452749382E-08,3.41764173304485E-06,8.18150054449645E-07,0.168241469586376,1.39570990516231E-06,0.168241469586376
1.7804852796864E-06,6.89218305753756E-07,3.4104309297119E-06,1.06149205725557E-07,5.95521294346958E-07,2.58334008952243,4.94825935591208,0.522070470383874,5.94577922271922E-08,4.84075595196325E-08,2.43160565832476E-07,1.42716163251569E-08,3.82180778403335E-08,1.29540530475641E-08,3.30293100143901E-06,8.52673545889135E-07,0.183187787656913,1.40233239327256E-06,0.183187787656913
1.78269428359994E-06,6.86860558795086E-07,3.25857152650676E-06,1.04940826648979E-07,5.96402556353922E-07,2.59542386117964,4.74415292126114,0.547078457262228,5.9208452168081E-08,4.3158412557747E-08,2.52900286800229E-07,1.33642678685038E-08,3.02241744633875E-08,1.6151675087237E-08,3.25072362207105E-06,8.69566854026297E-07,0.194000382859619,1.45459426418453E-06,0.194000382859619
1.84194011361676E-06,7.33682175813787E-07,3.40230475225677E-06,1.10763552563316E-07,6.09853814356042E-07,2.5105422679428,4.63730054295375,0.541380107821025,6.25679743729895E-08,4.41086815182185E-08,2.46311172154276E-07,1.84633569243787E-08,3.40665509224666E-08,2.72162124724321E-08,3.31617552238806E-06,8.69396252620626E-07,0.202236712798055,1.45484090594425E-06,0.202236712798055
1.96106805081376E-06,7.80488507020836E-07,3.6104115169534E-06,1.15971759473307E-07,6.28576980740314E-07,2.51261617970424,4.62583559460026,0.543170229101359,6.49500014971258E-08,3.88491057488407E-08,2.55124139642017E-07,1.83980555912165E-08,4.53550349719077E-08,3.55621624798728E-08,3.44715597801927E-06,8.99082439693853E-07,0.191276264606333,1.47832145280513E-06,0.191276264606333
2.04558868815553E-06,8.04546013690606E-07,3.86520086057605E-06,1.10066484494755E-07,6.71775624518977E-07,2.54253784537695,4.80420112063652,0.529232182735948,7.25129710427149E-08,3.27932702940448E-08,2.94338510079882E-07,1.95488083874416E-08,5.30067558322111E-08,3.60202740513338E-08,3.77125295576566E-06,9.75545831402911E-07,0.164754736595239,1.63752243945737E-06,0.164754736595239
2.46826612074443E-06,8.43192489996713E-07,4.19131049676477E-06,1.10076750141812E-07,7.15899696455032E-07,2.92728665165655,4.9707635522004,0.588900803853511,5.93240222227884E-08,3.07829656576091E-08,3.26707432585913E-07,2.20447119790599E-08,5.59004017706536E-08,4.3335774970774E-08,4.0135979460172E-06,1.03455284198934E-06,0.182260229789531,1.8274948392555E-06,0.182260229789531
1.7992467257762E-06,1.36928155752782E-06,3.80184999321583E-06,6.0980023503985E-08,4.14290224162608E-07,1.31400785754003,2.77652902890178,0.473255580569156,1.7141705696076E-07,7.33590983649409E-08,3.19950478357641E-07,2.59013603828413E-08,9.05959121269311E-09,9.14577559194889E-08,3.65590367518169E-06,1.66288481125699E-06,0.586159481549998,2.64707087370116E-06,0.586159481549998
2.04626322689028E-06,1.42601566996299E-06,3.81953760728842E-06,6.44022241493693E-08,4.35326757164358E-07,1.43495143145474,2.67846818779176,0.535735850063529,1.68554490159905E-07,7.10898153314517E-08,3.57016818564265E-07,2.51751022841009E-08,1.85907933781383E-08,8.85470976169228E-08,3.77118027615403E-06,1.57428967902408E-06,0.545374382923364,2.60336460215638E-06,0.545374382923364
2.02157916868305E-06,1.42201733196749E-06,3.88163769794454E-06,7.18655354640671E-08,4.83625105026195E-07,1.42162765757996,2.72966975203736,0.520805733557656,1.50948153190012E-07,7.51212838046468E-08,3.86972491028204E-07,1.17021438245851E-08,2.85929541080025E-08,7.56929407806206E-08,3.88680359544764E-06,1.46476396978047E-06,0.466478414879176,2.50401709791641E-06,0.466478414879176
2.02493921700804E-06,1.3586314243132E-06,3.88102075568651E-06,8.85710285678871E-08,5.13916619638225E-07,1.49042571868354,2.85656631094662,0.521754286946566,1.20370104374021E-07,7.03531400894411E-08,3.6410542752186E-07,1.49657059995222E-08,3.07915440885154E-08,6.60295065920049E-08,3.92605994153811E-06,1.40005442569461E-06,0.410578620454734,2.33227922723955E-06,0.410578620454734
2.12990989182723E-06,1.30689523040934E-06,4.0826857187184E-06,9.80143410714573E-08,5.35211594209076E-07,1.62974800295209,3.1239579300015,0.521693326052987,1.02208315250637E-07,6.33426982874692E-08,3.60393947972548E-07,2.402584035164E-08,3.12670226434938E-08,6.87074310611353E-08,4.07643575777842E-06,1.43923757589675E-06,0.397177740840829,2.26834512562768E-06,0.397177740840829
2.24930059260303E-06,1.2831077236007E-06,4.3906493087688E-06,1.01462066376101E-07,5.79081168413257E-07,1.75300993925199,3.42188674264044,0.512293384058441,1.08496461881367E-07,6.51974906939205E-08,3.71099481834796E-07,2.89832612376906E-08,2.95335594024106E-08,7.68605781242795E-08,4.34263420733736E-06,1.54461544720338E-06,0.409698150738989,2.32678680978472E-06,0.409698150738989
2.44324390282322E-06,1.29802575407416E-06,4.62731493561195E-06,1.05606906226431E-07,6.14081028906477E-07,1.88227690795389,3.56488684534035,0.528004671568805,1.20255159736654E-07,6.62697430113337E-08,3.80246569174038E-07,2.61652006163464E-08,2.68777383839169E-08,8.78426175395187E-08,4.56428370757513E-06,1.60307717962025E-06,0.420629778957144,2.42709088828939E-06,0.420629778957144
2.63837616594609E-06,1.3622308402343E-06,4.91406952413416E-06,1.14514731143013E-07,6.45927313342698E-07,1.93680548701444,3.60736916166789,0.536902490489481,1.2437372622366E-07,6.95334899065241E-08,3.86981680423874E-07,2.13171376856644E-08,3.0983148207761E-08,9.41020081268236E-08,4.82852699615468E-06,1.61312870732066E-06,0.401261515729091,2.49001571279729E-06,0.401261515729091
2.92685942116031E-06,1.4511783658523E-06,5.06688809768461E-06,1.30261749389109E-07,7.1696065562709E-07,2.01688468491005,3.49156810555727,0.577644377521931,1.31487832528791E-07,7.24083484841791E-08,4.19271372758854E-07,2.00130231108906E-08,4.00662719291341E-08,9.15481039469146E-08,5.02954646200535E-06,1.60044246438609E-06,0.347864122035692,2.48905673720571E-06,0.347864122035692
2.8830518352974E-06,1.46790097114101E-06,5.24465803479786E-06,1.28961101933651E-07,7.99752129546761E-07,1.96406426044966,3.57289635875175,0.549712072010911,1.30335624798473E-07,7.89843432501046E-08,4.3995737210485E-07,2.13459291084424E-08,4.86976175801799E-08,7.68067394980523E-08,5.22948298588191E-06,1.58101766295922E-06,0.300669831817803,2.47008221036708E-06,0.300669831817803
2.83746259491011E-06,1.3992223590349E-06,5.1497935556098E-06,1.37787357278088E-07,8.40442034047014E-07,2.02788540119329,3.68046831324352,0.550985697634266,1.18211341733886E-07,8.63804657488787E-08,4.1945608003213E-07,2.53907903929131E-08,5.6192648144108E-08,5.64212315053939E-08,5.16295466467397E-06,1.45470388529298E-06,0.239121990729772,2.27116896951857E-06,0.239121990729772
2.74333379361786E-06,1.29445803790367E-06,5.2244721239119E-06,1.42541922192521E-07,8.49140687136513E-07,2.11929140481108,4.0360305015161,0.525093010078835,1.16535817578377E-07,7.9207082644838E-08,3.9741328624278E-07,2.63884366700956E-08,5.41886419377825E-08,4.60721034345472E-08,5.21530901313099E-06,1.40104700101707E-06,0.203346966389153,2.08423351109384E-06,0.203346966389153
2.76139915397723E-06,1.23465590092126E-06,5.20307862803182E-06,1.49255589563185E-07,8.45093625816079E-07,2.23657389230211,4.21419330207667,0.530724086908868,1.3066297244036E-07,6.5185957742725E-08,3.90923186141856E-07,1.71884753256339E-08,5.00012461114912E-08,5.20511857990079E-08,5.20424504423342E-06,1.37206004984581E-06,0.199668507478663,2.04884791850286E-06,0.199668507478663
2.7859167468293E-06,1.19940560501896E-06,4.97014273726433E-06,1.52862899855091E-07,8.12986937300055E-07,2.32274781372668,4.14383817823312,0.560530530831942,1.41942328552541E-07,5.87504095610139E-08,3.8324105876338E-07,2.02333680330734E-08,5.32631111816704E-08,6.18394764553308E-08,5.06696235528937E-06,1.31591594365905E-06,0.202040891179656,2.02216637485682E-06,0.202040891179656
2.80709549565517E-06,1.15983292809363E-06,4.66871330535796E-06,1.53567362362218E-07,7.9290621755862E-07,2.42025849384107,4.02533260806083,0.60125677291721,1.30426397959189E-07,6.32767154405403E-08,3.79531369289972E-07,3.1337205581263E-08,5.61193367206463E-08,6.69437679843353E-08,4.75532792890809E-06,1.21828863480627E-06,0.196364653321419,1.98062614732093E-06,0.196364653321419
2.72582795106364E-06,1.14243777020478E-06,4.91356587147919E-06,1.50295240637938E-07,8.16987942939739E-07,2.3859749932594,4.30094837515609,0.554755552761735,9.17390544165142E-08,6.65440938037411E-08,3.87324282454333E-07,3.59806936448679E-08,5.79770230353115E-08,5.95213548218479E-08,4.82811276482809E-06,1.22600524813283E-06,0.164907446052843,2.00521810919719E-06,0.164907446052843
2.68705268883571E-06,1.14572923304233E-06,5.06377058164744E-06,1.51502193109095E-07,8.11591491542686E-07,2.34527723596666,4.41969222361665,0.530642659557754,7.64350983096943E-08,5.96680161422179E-08,3.98444694237176E-07,3.16594856255993E-08,5.40013420831046E-08,3.77398339649449E-08,4.96038073575672E-06,1.23780819768737E-06,0.138273056633746,1.96906465555033E-06,0.138273056633746
2.64432200987963E-06,1.09464877215196E-06,5.00073133582549E-06,1.53426490875971E-07,8.09311679457963E-07,2.41568078926465,4.56834325588709,0.528787057792042,7.02593484262242E-08,5.15963409153081E-08,3.87947618629479E-07,2.40226994126596E-08,4.86316700319684E-08,2.7053144613783E-08,4.83595830226191E-06,1.18146365755451E-06,0.128838241580571,1.84742350338525E-06,0.128838241580571
2.50824395553165E-06,1.01893751400988E-06,4.68763587207731E-06,1.53285655752786E-07,7.59301202953273E-07,2.461626862339,4.60051358167174,0.535076534095241,6.20377693416386E-08,4.45623759431894E-08,3.5771504728972E-07,2.31261091452878E-08,5.21513149715258E-08,3.24824603951769E-08,4.49975908206286E-06,1.07350907216436E-06,0.123740540462808,1.72002609043349E-06,0.123740540462808
2.43302187416925E-06,9.18988892162258E-07,4.4857748299625E-06,1.4097415862616E-07,7.18461286342504E-07,2.64749867481496,4.88120680045226,0.542386090785922,5.71624309375079E-08,3.36911180367413E-08,3.34347014159032E-07,2.26904390906462E-08,5.29740611533571E-08,3.16315816788895E-08,4.23492752930047E-06,9.96830543679588E-07,0.103962320781945,1.68667495450588E-06,0.103962320781945
2.33165523146257E-06,8.3876208771773E-07,3.99063050764496E-06,1.29597639708213E-07,7.05177569496084E-07,2.77987675600241,4.75776214266367,0.58428241527141,5.2896528434201E-08,3.93486619312291E-08,2.95610767763429E-07,2.38724432997665E-08,4.89701610689397E-08,2.60642860933009E-08,3.92485726562721E-06,9.23711846612827E-07,0.098684932791487,1.60811729591102E-06,0.098684932791487
2.11970593899611E-06,7.9711636365397E-07,3.95067785145925E-06,1.28013173176847E-07,6.951912874222E-07,2.65921769474084,4.9562122063953,0.536542339996962,6.17816981923741E-08,4.99513908808216E-08,2.5426110098487E-07,2.75348371476546E-08,4.64240622692126E-08,1.84822025865573E-08,3.84937205462427E-06,9.25941335097547E-07,0.127099642146735,1.49956366142021E-06,0.127099642146735
2.00897576921674E-06,7.57195162805561E-07,3.97533330829021E-06,1.28354990808246E-07,6.54445206495069E-07,2.65318093392604,5.25007752764928,0.505360334195674,8.62537076709823E-08,5.48275934223434E-08,2.37663895162477E-07,2.52302050393253E-08,4.64483467730844E-08,1.54718560317344E-08,3.81184629259417E-06,8.99629242604432E-07,0.156796441761432,1.44925477710727E-06,0.156796441761432
1.90918486700704E-06,7.34267946406534E-07,3.76705123642293E-06,1.26264978402366E-07,6.09477369556512E-07,2.60012012828625,5.13034956089077,0.506811494504635,8.09229688160272E-08,5.51840979404728E-08,2.43084000400845E-07,2.28456956105803E-08,4.55977001060131E-08,1.65074790891415E-08,3.62230450544552E-06,8.50180750933706E-07,0.174865018222309,1.3972297143816E-06,0.174865018222309
1.81422115948333E-06,7.19766487652769E-07,3.58381278487639E-06,1.20573754375604E-07,5.9290496406854E-07,2.52056908817703,4.97913260252442,0.50622654373557,6.53611026592742E-08,4.71699422143863E-08,2.49388326711572E-07,1.69344489727878E-08,3.93592407617715E-08,1.52951860731026E-08,3.43349727909556E-06,8.78141126403871E-07,0.191242460759866,1.39459984719066E-06,0.191242460759866
1.81000231375243E-06,7.08570260417984E-07,3.3218842968748E-06,1.12834547856911E-07,5.90877408118771E-07,2.55444296051138,4.68815088981469,0.544872172536312,5.7165340270885E-08,4.39831747240811E-08,2.54608048584494E-07,1.83563417816008E-08,3.51474000686498E-08,2.11209320768293E-08,3.30819585501058E-06,8.88745402266708E-07,0.19847346934461,1.43744514775553E-06,0.19847346934461
1.84428228812301E-06,7.40532184361964E-07,3.53339179475274E-06,1.14912917835143E-07,6.00453540795997E-07,2.49048228702176,4.77142232217373,0.521958049164504,5.78561815834525E-08,4.66331887117862E-08,2.57239482423442E-07,2.04758276210822E-08,4.04727772110216E-08,3.00917526893408E-08,3.40772669793794E-06,8.89304578629928E-07,0.197935477089729,1.46033350922322E-06,0.197935477089729
1.95363263861763E-06,7.96931027326373E-07,3.73887435918202E-06,1.21715231108262E-07,6.17282407819517E-07,2.45144507068809,4.69159090432906,0.522518932421425,6.48834099530253E-08,4.54899765187184E-08,2.69137892512058E-07,1.70946995311747E-08,5.01487571440509E-08,3.39988455597661E-08,3.57097054262519E-06,9.22260982247532E-07,0.190859253245381,1.50694667301443E-06,0.190859253245381
